acctrefno,loan_group_no,loan_class1_no,application_id,customer_application_id,person_id,submit_dt,complete_dt,open_month,withdraw_dt,first_payment_dt,withdraw_reason,application_status,account_status,account_payment_method,mx_discount,balance_amt,loan_amt,principal_balance,min_amt,net_paid_amt,net_paid_amt_effective,scu_amt,net_funded_amt,payoff_type,fpr,fpd,pd,cpo,epo,dpd,dpd_bin,past_due_amt,past_due_amt_snapapp,past_due_amt_effective
426012,4,1,22032101ZCAL,2250404086,2250404078,2022-03-21,2022-03-21,2022-03-01,NA,2022-06-03,"NA",COMPLETE,ACTIVE,ACH,217,603.70795,620,569.98,144.55,82.6,82.6,620,403,"NA",0,0,1,0,0,45,31-60,61.95,0,82.6
433196,4,1,22040600V4AL,2275550228,977850315,2022-04-06,2022-04-06,2022-04-01,NA,2022-06-20,"NA",COMPLETE,ACTIVE,MANUAL,471.45,1478.4897,1347,1347,269.4,0,0,1347,875.55,"NA",1,1,1,0,0,84,61-90,269.4,0,314.3
433170,4,1,22040600KHSC,2275525247,2275525241,2022-04-06,2022-04-06,2022-04-01,NA,2022-06-17,"NA",COMPLETE,ACTIVE,MANUAL,346.85,918.28827,2770,902.27,198.48,165.4,165.4,991,644.15,"NA",0,0,1,0,0,17,1-30,33.08,305.24,49.62
492336,4,1,22081901GPTX,2499819340,2499819334,2022-08-19,2022-08-30,2022-08-01,NA,2022-11-17,"NA",COMPLETE,ACTIVE,MANUAL,143.08,408.8,408.8,408.8,0,0,0,408.8,265.72,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
447173,4,1,22051102TXTN,2331745566,2331745560,2022-05-11,2022-05-11,2022-05-01,NA,2022-08-01,"NA",COMPLETE,ACTIVE,MANUAL,423.5,1286.3579,1210,1210,174.4,0,0,1210,786.5,"NA",1,1,1,0,0,42,31-60,174.4,0,174.4
446874,4,1,220510065JOK,2330964859,2330964849,2022-05-10,2022-05-10,2022-05-01,NA,2022-07-22,"NA",COMPLETE,ACTIVE,MANUAL,245.35,745.92834,850,701,81.97,0,0,701,455.65,"NA",1,1,1,0,0,52,31-60,81.97,132.88,93.68
438084,4,1,22040101M3FL,2268814969,2268814963,2022-04-01,2022-04-18,2022-04-01,NA,2022-07-01,"NA",COMPLETE,ACTIVE,CARD,110.25,331.53207,315,315,52.45,10.49,10.49,315,203.65,"NA",0,0,1,0,0,59,31-60,41.96,0,52.45
452051,4,1,22052400Z3TX,2354211451,2354211445,2022-05-24,2022-05-24,2022-05-01,NA,2022-08-15,"NA",COMPLETE,ACTIVE,MANUAL,297.5,861.52765,850,839.99,30.96,30.96,30.96,850,552.5,"NA",0,0,0,0,0,0,CURRENT,0,0,0
449257,4,1,22051700JJWI,2342273239,2342273233,2022-05-17,2022-05-17,2022-05-01,NA,2022-07-29,"NA",COMPLETE,ACTIVE,CARD,297.5,869.7312,850,837.52,85.2,28.4,28.4,850,552.5,"NA",0,0,1,0,0,31,31-60,56.8,0,71
444942,4,1,220505022YMO,2322012125,2322012119,2022-05-05,2022-05-05,2022-05-01,NA,2022-07-22,"NA",COMPLETE,ACTIVE,MANUAL,569.1,1569.2477,3050,1564.61,168.57,56.19,168.57,1626,1056.9,"NA",0,0,1,0,0,0,CURRENT,112.38,308.2,0
442257,4,1,22042801ZHMO,2311922045,2311922039,2022-04-28,2022-04-28,2022-04-01,NA,2022-07-08,"NA",COMPLETE,ACTIVE,CARD,269.5,802.89154,770,770,127.85,25.57,25.57,770,500.5,"NA",0,0,1,0,0,52,31-60,102.28,0,102.28
427829,4,1,22032407T0TX,2256046496,2256001409,2022-03-24,2022-03-24,2022-03-01,NA,2022-06-06,"NA",COMPLETE,ACTIVE,ACH,122.5,364.6766,350,340.81,81.55,23.3,23.3,350,227.5,"NA",1,0,1,0,0,70,61-90,58.25,0,69.9
422169,4,1,2203110192FL,2234560174,2234560168,2022-03-11,2022-03-11,2022-03-01,NA,2022-05-20,"NA",COMPLETE,ACTIVE,CARD,122.5,393.1387,350,350,93.28,0,0,350,226.27,"NA",1,1,1,0,0,115,90+,93.28,0,99.11
436707,4,1,22041400KNTN,2288562223,2288562217,2022-04-14,2022-04-14,2022-04-01,NA,2022-07-01,"NA",COMPLETE,ACTIVE,ACH,122.5,381.40497,350,350,58.5,0,0,350,227.5,"NA",1,1,1,0,0,73,61-90,58.5,0,70.2
435289,4,1,22041101CQSC,2284859639,2284859633,2022-04-11,2022-04-11,2022-04-01,NA,2022-07-03,"NA",COMPLETE,ACTIVE,MANUAL,567.35,1410.9585,2730,1397.18,350.94,350.94,350.94,1621,1053.65,"NA",0,0,0,0,0,0,CURRENT,0,499.29,0
450210,4,1,22051901FCTN,2345754186,2345754180,2022-05-19,2022-05-19,2022-05-01,NA,2022-08-11,"NA",COMPLETE,PAID,MANUAL,1298.85,0,NA,NA,267.95,3711,3711,3711,2412.15,CASH_PAYOFF,0,0,0,1,1,0,CURRENT,0,381,0
466125,4,1,22062701PWMO,2411589545,2411589528,2022-06-27,2022-06-27,2022-06-01,NA,2022-09-02,"NA",COMPLETE,ACTIVE,MANUAL,287.18,806.8718,840,798.21,27.14,27.14,27.14,820.5,533.32,"NA",0,0,0,0,0,0,CURRENT,0,38.88,0
491724,4,1,22082903JNMI,2515059853,2515059847,2022-08-29,2022-08-29,2022-08-01,NA,2022-11-17,"NA",COMPLETE,ACTIVE,MANUAL,122.5,350,350,350,0,0,0,350,227.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
466636,4,1,22062802ZKMO,2413744090,2413744084,2022-06-28,2022-06-28,2022-06-01,NA,2022-09-05,"NA",COMPLETE,ACTIVE,MANUAL,75.25,214.79703,350,213.11,3.58,3.58,3.58,215,139.75,"NA",0,0,0,0,0,0,CURRENT,0,10.2,3.58
462041,4,1,22060207PZFL,2370197753,2370197747,2022-06-02,2022-06-17,2022-06-01,NA,2022-08-26,"NA",COMPLETE,ACTIVE,MANUAL,1121.47,3075.6116,5000,3063.52,106.28,120,212.56,3204.2,2065.23,"NA",0,0,0,0,0,0,CURRENT,0,303.66,0
475697,4,1,220721014PAL,2453986738,2453986730,2022-07-21,2022-07-21,2022-07-01,NA,2022-09-28,"NA",COMPLETE,ACTIVE,MANUAL,122.5,350,350,350,0,0,0,350,227.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
421900,4,1,220310069FTX,2233761077,1749024981,2022-03-10,2022-03-10,2022-03-01,NA,2022-05-18,"NA",COMPLETE,ACTIVE,MANUAL,548.17,1351.2468,1667.2,1307.41,264.88,392.43,392.43,1566.2,1018.03,"NA",1,0,0,0,0,0,CURRENT,0,667.98,0
474438,4,1,2207180375TX,2448813731,2448813714,2022-07-18,2022-07-18,2022-07-01,NA,2022-09-30,"NA",COMPLETE,ACTIVE,MANUAL,1690.5,4830,4830,4830,0,0,0,4830,3139.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
476119,4,1,220722013BAL,2456131826,2456131820,2022-07-22,2022-07-22,2022-07-01,NA,2022-09-29,"NA",COMPLETE,ACTIVE,MANUAL,122.5,350,350,350,0,0,0,350,227.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
492351,4,1,22083006P9TX,2516696544,2516696538,2022-08-30,2022-08-30,2022-08-01,NA,2022-11-11,"NA",COMPLETE,ACTIVE,MANUAL,864.5,2470,2470,2470,0,0,0,2470,1605.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
452047,4,1,22052400WSFL,2354205280,2354205274,2022-05-24,2022-05-24,2022-05-01,NA,2022-08-12,"NA",COMPLETE,ACTIVE,MANUAL,183.75,498.18933,580,496.23,35.16,35.16,52.74,525,339.22,"NA",0,0,0,0,0,0,CURRENT,0,74.64,0
457635,4,1,22060704GTFL,2378349561,2378349555,2022-06-07,2022-06-07,2022-06-01,NA,2022-08-26,"NA",COMPLETE,ACTIVE,MANUAL,221.8,614.14343,1007,611.73,21.23,21.23,42.46,633.7,408.38,"NA",0,0,0,0,0,0,CURRENT,0,60.06,0
457957,4,1,22060800KWTN,2379747645,2379747639,2022-06-08,2022-06-08,2022-06-01,NA,2022-08-19,"NA",COMPLETE,ACTIVE,MANUAL,315,871.44867,1030,868.02,45.06,45.06,60.08,900,585,"NA",0,0,0,0,0,0,CURRENT,0,85.32,0
432125,4,1,22033101CFTX,2266702387,2266702381,2022-03-31,2022-03-31,2022-03-01,NA,2022-06-10,"NA",COMPLETE,ACTIVE,ACH,462,1072.9117,1320,1060.36,306.81,371.49,371.49,1320,858,"NA",0,0,0,0,0,0,CURRENT,0,0,0
414401,4,1,22021905V3TX,2199790427,2199790420,2022-02-19,2022-02-19,2022-02-01,NA,2022-05-06,"NA",COMPLETE,ACTIVE,MANUAL,131.88,417.56897,1400,372.4,113.13,12.57,12.57,376.8,244.92,"NA",1,0,1,0,0,115,90+,100.56,178.6,113.13
467309,4,1,2206290615TX,2416023422,2416023416,2022-06-29,2022-06-29,2022-06-01,NA,2022-09-16,"NA",COMPLETE,ACTIVE,MANUAL,122.5,355.17664,350,350,0,0,0,350,227.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
433918,4,1,2204070496SC,2277850059,2277850053,2022-04-07,2022-04-07,2022-04-01,NA,2022-06-16,"NA",COMPLETE,ACTIVE,CARD,1043,3267.9595,2980,2980,645.19,0,0,2980,1937,"NA",1,1,1,0,0,88,61-90,645.19,0,645.19
469460,4,1,220706015RTN,2428069566,2428069560,2022-07-06,2022-07-06,2022-07-01,NA,2022-09-22,"NA",COMPLETE,ACTIVE,MANUAL,720.51,2074.8386,4124,2058.6,0,0,0,2058.6,1338.09,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
484944,4,1,220812023LFL,2490667007,2490667000,2022-08-12,2022-08-12,2022-08-01,NA,2022-10-21,"NA",COMPLETE,ACTIVE,MANUAL,178.5,510,510,510,0,0,0,510,329.71,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
493660,4,1,22090202J2FL,2521101267,2521101254,2022-09-02,2022-09-02,2022-09-01,NA,2022-11-11,"NA",COMPLETE,ACTIVE,MANUAL,147,420,420,420,0,0,0,420,271.53,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
438757,4,1,22041905MTFL,2297751517,2297751511,2022-04-19,2022-04-19,2022-04-01,NA,2022-07-01,"NA",COMPLETE,ACTIVE,MANUAL,960.68,2416.7114,3005,2407.21,456.55,456.55,547.86,2744.8,1773.6,"NA",0,0,0,0,0,0,CURRENT,0,780.42,0
484412,4,1,22081101GSAL,2489327078,2489327071,2022-08-11,2022-08-11,2022-08-01,NA,2022-10-28,"NA",COMPLETE,ACTIVE,MANUAL,122.5,350,350,350,0,0,0,350,227.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
450317,4,1,22051903ZYFL,2345985530,2345706834,2022-05-19,2022-05-19,2022-05-01,NA,2022-07-30,"NA",COMPLETE,ACTIVE,MANUAL,996.94,2668.8037,3280,2660.93,285.18,285.18,332.71,2848.4,1839.98,"NA",0,0,0,0,0,0,CURRENT,0,472.43,0
478461,4,1,22072800N4TN,2465573772,2465573766,2022-07-28,2022-07-28,2022-07-01,NA,2022-10-18,"NA",COMPLETE,ACTIVE,MANUAL,448,1280,1280,1280,0,0,0,1280,832,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
442799,4,1,22040400ZLIN,2272417816,2272417810,2022-04-04,2022-04-29,2022-04-01,NA,2022-08-01,"NA",COMPLETE,ACTIVE,MANUAL,1274,3912.7747,3790,3640,530.72,0,0,3640,2366,"NA",1,1,1,0,0,42,31-60,530.72,747.42,530.72
448982,4,1,220516044YMI,2340831178,2340831172,2022-05-16,2022-05-16,2022-05-01,NA,2022-08-11,"NA",COMPLETE,ACTIVE,MANUAL,863.1,2430.036,3136.5,2399.28,178.57,178.57,178.57,2466,1602.9,"NA",0,0,0,0,0,1,1-30,0,506.36,178.57
473046,4,1,220714054VOK,2442237243,2442237217,2022-07-14,2022-07-14,2022-07-01,NA,2022-10-13,"NA",COMPLETE,ACTIVE,MANUAL,122.5,350,350,350,0,0,0,350,227.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
460482,4,1,220613080XTX,2389111940,2389111934,2022-06-13,2022-06-13,2022-06-01,NA,2022-08-24,"NA",COMPLETE,ACTIVE,MANUAL,368.2,1084.1564,2860,1052,0,0,0,1052,683.8,"NA",NA,NA,NA,0,0,0,CURRENT,NA,99.7,NA
444468,4,1,22050401NJMO,2320836899,2320836892,2022-05-04,2022-05-04,2022-05-01,NA,2022-07-22,"NA",COMPLETE,ACTIVE,MANUAL,183.75,469.25394,1023.8,456.2,70.28,90,90,525,341.25,"NA",0,0,0,0,0,0,CURRENT,0,99.52,0
454880,4,1,22060101L4IN,2368286131,393211708,2022-06-01,2022-06-01,2022-06-01,NA,2022-08-19,"NA",COMPLETE,ACTIVE,MANUAL,61.25,182.41986,3080,175,12.57,0,0,175,113.75,"NA",1,1,1,0,0,24,1-30,12.57,17.97,12.57
451578,4,1,22052300X8FL,2352211784,820475175,2022-05-23,2022-05-23,2022-05-01,NA,2022-08-11,"NA",COMPLETE,ACTIVE,MANUAL,273.35,763.6169,850,750.3,56.68,56.68,56.68,781,504.67,"NA",0,0,0,0,0,1,1-30,0,120.3,28.34
435882,4,1,22041203QKTN,2286302856,2286302850,2022-04-12,2022-04-12,2022-04-01,NA,2022-06-22,"NA",COMPLETE,ACTIVE,MANUAL,583.8,1478.8618,1693,1471.6,333.93,333.93,333.93,1668,1084.2,"NA",0,0,0,0,0,0,CURRENT,0,474.24,0
461198,4,1,22061503PCFL,2391017111,2391017105,2022-06-15,2022-06-15,2022-06-01,NA,2022-08-26,"NA",COMPLETE,ACTIVE,MANUAL,230.3,654.77936,906.4,652.2,21.96,10.98,21.96,658,424.53,"NA",0,0,1,0,0,3,1-30,10.98,46.77,10.98
428948,4,1,22032801M3MO,2261013325,2261013319,2022-03-28,2022-03-28,2022-03-01,NA,2022-06-03,"NA",COMPLETE,PAID,MANUAL,319.38,0,NA,NA,212.1,912.5,912.5,912.5,593.12,CASH_PAYOFF,0,0,0,1,1,0,CURRENT,0,324.3,0
432017,4,1,22040400F6FL,2272154952,2272154946,2022-04-04,2022-04-04,2022-04-01,NA,2022-06-10,"NA",COMPLETE,ACTIVE,CARD,176.4,424.2237,504,416.02,108.81,125.55,125.55,504,325.84,"NA",0,0,0,0,0,3,1-30,0,0,0
442747,4,1,220429028LOK,2313234292,2313234285,2022-04-29,2022-04-29,2022-04-01,NA,2022-08-03,"NA",COMPLETE,ACTIVE,MANUAL,346.85,918.6659,991,909.69,144.76,144.76,144.76,991,644.15,"NA",0,0,0,0,0,0,CURRENT,0,0,0
453334,4,1,2205260817KY,2358882757,2358882751,2022-05-26,2022-05-26,2022-05-01,NA,2022-08-02,"NA",COMPLETE,ACTIVE,MANUAL,67.48,187.8925,432.6,180.42,27.42,13.71,13.71,192.8,125.32,"NA",0,0,1,0,0,10,1-30,13.71,39.6,13.71
477530,4,1,22072600W2KY,2462413651,2462413645,2022-07-26,2022-07-26,2022-07-01,NA,2022-10-14,"NA",COMPLETE,ACTIVE,MANUAL,122.5,350,350,350,0,0,0,350,227.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
438521,4,1,22041900HFFL,2296956094,2296956088,2022-04-19,2022-04-19,2022-04-01,NA,2022-07-08,"NA",COMPLETE,ACTIVE,MANUAL,71.05,185.49911,257.6,183.5,34,34,34,203,131.05,"NA",0,0,0,0,0,0,CURRENT,0,48.1,0
463698,4,1,22062103WMFL,2401429071,1322216947,2022-06-21,2022-06-21,2022-06-01,NA,2022-09-03,"NA",COMPLETE,ACTIVE,MANUAL,283.85,770.9633,959,763.43,57.96,57.96,57.96,811,523.79,"NA",0,0,0,0,0,0,CURRENT,0,83.27,0
454682,4,1,220531075XWI,2366797384,2366797378,2022-05-31,2022-05-31,2022-05-01,NA,2022-08-10,"NA",COMPLETE,ACTIVE,MANUAL,431.34,1182.0435,2905,1175.09,102.75,102.75,102.75,1232.4,801.06,"NA",0,0,0,0,0,0,CURRENT,0,146,0
416346,4,1,22022408GQOK,2209384841,2209384835,2022-02-24,2022-02-24,2022-02-01,NA,2022-05-06,"NA",COMPLETE,ACTIVE,CARD,1050,2374.0798,3000,2364.75,896.49,896.88,996.49,3000,1950,"NA",0,0,0,0,0,0,CURRENT,0,0,0
458293,4,1,22060806RNAL,2380536518,2380536512,2022-06-08,2022-06-08,2022-06-01,NA,2022-08-19,"NA",COMPLETE,ACTIVE,MANUAL,189.87,561.7364,850,542.48,27.15,0,0,542.48,352.61,"NA",1,1,1,0,0,24,1-30,27.15,51.44,36.2
421664,4,1,22031001PQTX,2233261219,2019727543,2022-03-10,2022-03-10,2022-03-01,NA,2022-05-20,"NA",COMPLETE,ACTIVE,MANUAL,700,1628.5623,2100,1622.16,531.2,531.2,597.6,2000,1300,"NA",0,0,0,0,0,0,CURRENT,0,852.93,0
435901,4,1,22040604QPMI,2275941308,2275941299,2022-04-06,2022-04-12,2022-04-01,NA,2022-07-01,"NA",COMPLETE,ACTIVE,CARD,140,409.449,400,394.09,67,26.8,26.8,400,260,"NA",0,0,1,0,0,45,31-60,40.2,0,53.6
463536,4,1,22062100FJFL,2400635994,2400635988,2022-06-21,2022-06-21,2022-06-01,NA,2022-09-02,"NA",COMPLETE,ACTIVE,MANUAL,567.35,1603.4552,1759,1586.25,53.93,53.93,53.93,1621,1047.49,"NA",0,0,0,0,0,0,CURRENT,0,76.82,0
463870,4,1,22062106DJNY,2401663261,2401663251,2022-06-21,2022-06-21,2022-06-01,NA,2022-09-02,"NA",COMPLETE,ACTIVE,MANUAL,975.98,2735.9636,2954,2731.17,80.55,0,80.55,2788.5,1812.52,"NA",1,1,1,0,0,0,CURRENT,80.55,132.14,0
421062,4,1,22030807L1OK,2229943974,2229943968,2022-03-08,2022-03-08,2022-03-01,NA,2022-05-20,"NA",COMPLETE,ACTIVE,MANUAL,1129.91,3528.3486,3750,3228.3,859.2,107.4,107.4,3228.3,2098.39,"NA",1,0,1,0,0,101,90+,751.8,1376.82,859.2
453518,4,1,22052702CCFL,2360320540,2360320534,2022-05-27,2022-05-27,2022-05-01,NA,2022-09-01,"NA",COMPLETE,ACTIVE,MANUAL,297.5,890.2299,850,850,62.11,0,0,850,549.52,"NA",1,1,1,0,0,11,1-30,62.11,0,62.11
438780,4,1,220419062KFL,2297790741,2297790735,2022-04-19,2022-04-19,2022-04-01,NA,2022-07-08,"NA",COMPLETE,ACTIVE,CARD,1095.5,2860.203,3130,2829.51,524.2,524.2,524.2,3130,2023.54,"NA",0,0,0,0,0,0,CURRENT,0,0,0
425052,4,1,22031802GGKY,2245177587,2245177581,2022-03-18,2022-03-18,2022-03-01,NA,2022-06-03,"NA",COMPLETE,ACTIVE,ACH,261,832.46313,745.7,745.7,174.3,0,0,745.7,484.7,"NA",1,1,1,0,0,101,90+,174.3,0,199.2
463413,4,1,22062007LPAL,2399855562,2399855553,2022-06-20,2022-06-20,2022-06-01,NA,2022-08-26,"NA",COMPLETE,ACTIVE,MANUAL,297.5,813.4193,850,810.22,28.11,28.11,56.22,850,552.5,"NA",0,0,0,0,0,0,CURRENT,0,0,0
486400,4,1,22081602VVAL,2495311417,2495311411,2022-08-16,2022-08-16,2022-08-01,NA,2022-11-03,"NA",COMPLETE,ACTIVE,MANUAL,122.5,350,350,350,0,0,0,350,227.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
432200,4,1,220330020JMS,2264886440,824343811,2022-03-30,2022-03-30,2022-03-01,NA,2022-06-07,"NA",COMPLETE,ACTIVE,MANUAL,387.45,956.8816,2490,950.32,257.88,257.88,257.88,1107,719.55,"NA",0,0,0,0,0,0,CURRENT,0,367.22,0
421624,4,1,22031000TSFL,2233027737,2233027729,2022-03-10,2022-03-10,2022-03-01,NA,2022-05-20,"NA",COMPLETE,ACTIVE,MANUAL,312.41,714.0817,960,711.27,252.96,263.08,277.96,892.6,576.83,"NA",0,0,0,0,0,0,CURRENT,0,338.4,0
481231,4,1,22080307QMAR,2477038752,2477038744,2022-08-03,2022-08-03,2022-08-01,NA,2022-11-01,"NA",COMPLETE,ACTIVE,MANUAL,192.5,550,550,550,0,0,0,550,357.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
462113,4,1,22061701G9MO,2394861658,2394861652,2022-06-17,2022-06-17,2022-06-01,NA,2022-08-26,"NA",COMPLETE,ACTIVE,MANUAL,147.11,431.48953,506.4,420.3,13.94,0,0,420.3,273.19,"NA",1,1,1,0,0,17,1-30,13.94,39.84,27.88
433525,4,1,22040606QHTN,2276179480,2276179473,2022-04-06,2022-04-06,2022-04-01,NA,2022-07-03,"NA",COMPLETE,ACTIVE,MANUAL,263.06,657.59534,919.6,651.17,163.5,163.5,163.5,751.6,488.54,"NA",0,0,0,0,0,0,CURRENT,0,231.51,0
439499,4,1,22042100R5OK,2300240494,2300240488,2022-04-21,2022-04-21,2022-04-01,NA,2022-07-01,"NA",COMPLETE,ACTIVE,CARD,444.5,1375.1895,1270,1270,210.85,0,0,1270,825.5,"NA",1,1,1,0,0,73,61-90,210.85,0,253.02
489480,4,1,22082307PRTX,2505635169,2505635161,2022-08-23,2022-08-23,2022-08-01,NA,2022-11-01,"NA",COMPLETE,ACTIVE,MANUAL,1109.5,3170,3170,3170,0,0,0,3170,2060.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
478971,4,1,22072900H7FL,2467011720,2467011714,2022-07-29,2022-07-29,2022-07-01,NA,2022-10-07,"NA",COMPLETE,ACTIVE,MANUAL,186.2,532,532,532,0,0,0,532,343.94,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
446668,4,1,220510023RKY,2330579855,2330579849,2022-05-10,2022-05-10,2022-05-01,NA,2022-07-22,"NA",COMPLETE,ACTIVE,MANUAL,297.5,904.478,850,850,113.12,0,0,850,552.5,"NA",1,1,1,0,0,52,31-60,113.12,0,113.12
435603,4,1,22041107D3LA,2285454438,2243785075,2022-04-11,2022-04-11,2022-04-01,NA,2022-06-24,"NA",COMPLETE,ACTIVE,CARD,182,568.197,520,520,103.92,0,0,520,338,"NA",1,1,1,0,0,80,61-90,103.92,0,103.92
438271,4,1,22040701C2AL,2277566862,2277566855,2022-04-07,2022-04-18,2022-04-01,NA,2022-07-01,"NA",COMPLETE,ACTIVE,MANUAL,135.03,340.05087,3151.52,338.71,64.25,64.25,77.1,385.8,250.77,"NA",0,0,0,0,0,0,CURRENT,0,109.74,0
457181,4,1,22060606C8AL,2376531739,2376531733,2022-06-06,2022-06-06,2022-06-01,NA,2022-08-25,"NA",COMPLETE,ACTIVE,MANUAL,297.5,881.8487,850,850,56.94,0,0,850,552.5,"NA",1,1,1,0,0,18,1-30,56.94,0,56.94
466852,4,1,22062806XSFL,2414109110,2414109099,2022-06-28,2022-06-28,2022-06-01,NA,2022-09-07,"NA",COMPLETE,ACTIVE,MANUAL,1387.68,4027.3503,5000,3964.8,131.64,0,0,3964.8,2559.62,"NA",1,1,1,0,0,5,1-30,131.64,187.88,131.64
492414,4,1,2208300815MO,2516805322,2516805316,2022-08-30,2022-08-30,2022-08-01,NA,2022-11-11,"NA",COMPLETE,ACTIVE,MANUAL,332.5,950,950,950,0,0,0,950,617.5,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
460781,4,1,220614053JMO,2389996146,2389996137,2022-06-14,2022-06-14,2022-06-01,NA,2022-08-26,"NA",COMPLETE,ACTIVE,MANUAL,165.41,486.5799,1290.2,472.6,15.78,0,0,472.6,307.19,"NA",1,1,1,0,0,17,1-30,15.78,33.6,23.67
434831,4,1,220409023LOK,2281632580,2281632574,2022-04-09,2022-04-09,2022-04-01,NA,2022-06-17,"NA",COMPLETE,ACTIVE,ACH,122.5,305.4394,350,304.23,69.84,69.84,75.66,350,227.5,"NA",0,0,0,0,0,0,CURRENT,0,0,0
436728,4,1,22041400ZHTN,2288977292,2288977285,2022-04-14,2022-04-14,2022-04-01,NA,2022-06-24,"NA",COMPLETE,ACTIVE,CARD,693,2157.6624,1980,1980,363.11,0,0,1980,1287,"NA",1,1,1,0,0,80,61-90,363.11,0,396.12
450654,4,1,2205200190WI,2346977389,2346977383,2022-05-20,2022-05-20,2022-05-01,NA,2022-08-05,"NA",COMPLETE,ACTIVE,MANUAL,821.8,2236.824,3310,2212.82,235.26,235.26,235.26,2348,1526.2,"NA",0,0,0,0,0,0,CURRENT,0,333.78,0
463095,4,1,22062001KWSC,2399322090,2399322084,2022-06-20,2022-06-20,2022-06-01,NA,2022-09-02,"NA",COMPLETE,ACTIVE,MANUAL,297.5,870.1149,850,850,28.3,0,0,850,552.5,"NA",1,1,1,0,0,10,1-30,28.3,0,28.3
432682,4,1,22040500VROK,2274375709,2274375703,2022-04-05,2022-04-05,2022-04-01,NA,2022-06-24,"NA",COMPLETE,ACTIVE,ACH,1547,3950.8975,4420,3935.37,888.24,592.16,888.24,4420,2873,"NA",0,0,1,0,0,0,CURRENT,296.08,0,0
427466,4,1,22032401X3MO,2255308510,2255308503,2022-03-24,2022-03-24,2022-03-01,NA,2022-06-03,"NA",COMPLETE,ACTIVE,ACH,182,443.42767,520,441.68,121.38,121.38,130.05,520,338,"NA",0,0,0,0,0,0,CURRENT,0,0,0
449120,4,1,220516075QMI,2341141600,2341141593,2022-05-16,2022-05-16,2022-05-01,NA,2022-07-28,"NA",COMPLETE,ACTIVE,MANUAL,297.5,899.4493,850,850,99.4,0,0,850,552.5,"NA",1,1,1,0,0,46,31-60,99.4,0,99.4
465631,4,1,22062500JQKY,2407929603,2407929597,2022-06-25,2022-06-25,2022-06-01,NA,2022-09-02,"NA",COMPLETE,ACTIVE,MANUAL,46.34,130.45412,980,129.05,4.39,4.39,4.39,132.4,86.06,"NA",0,0,0,0,0,0,CURRENT,0,6.28,0
416989,4,1,22022602KNMS,2212751029,2212751023,2022-02-26,2022-02-26,2022-02-01,NA,2022-05-27,"NA",COMPLETE,ACTIVE,ACH,402.5,959.5775,1150,943.75,334.24,334.24,334.24,1150,747.5,"NA",0,0,0,0,0,0,CURRENT,0,0,0
434919,4,1,2204090458TX,2281823460,2281823453,2022-04-09,2022-04-09,2022-04-01,NA,2022-06-28,"NA",COMPLETE,ACTIVE,MANUAL,1094.25,2861.0164,4265.77,2844.18,550.44,550.44,550.44,3126.42,2032.17,"NA",0,0,0,0,0,0,CURRENT,0,888.9,0
429529,4,1,22032800BYAR,2260855644,1341700288,2022-03-28,2022-03-29,2022-03-01,NA,2022-06-17,"NA",COMPLETE,ACTIVE,MANUAL,868.35,2146.2605,2550,2137.82,498.6,498.6,581.7,2481,1612.65,"NA",0,0,0,0,0,0,CURRENT,0,822.99,0
427437,4,1,220324018RMI,2255251327,2255251321,2022-03-24,2022-03-24,2022-03-01,NA,2022-06-08,"NA",COMPLETE,ACTIVE,MANUAL,606.41,1805.241,2980,1700.41,404.67,115.62,115.62,1732.6,1126.19,"NA",0,0,1,0,0,68,61-90,289.05,574.7,289.05
475754,4,1,22071807P8FL,2449194965,2449194959,2022-07-18,2022-07-21,2022-07-01,NA,2022-10-07,"NA",COMPLETE,ACTIVE,MANUAL,731.5,2090,2090,2090,0,0,0,2090,1351.18,"NA",NA,NA,NA,0,0,0,CURRENT,NA,0,NA
432749,4,1,2204050231MO,2274537518,2274537511,2022-04-05,2022-04-05,2022-04-01,NA,2022-07-01,"NA",COMPLETE,ACTIVE,MANUAL,522.9,1307.9565,2154,1292.66,324.72,324.72,324.72,1494,971.1,"NA",0,0,0,0,0,0,CURRENT,0,460.17,0
